order_item_id,order_id,product_id,quantity,discount_pct,item_price
4479,118,45,4,0.1,7.61
4480,704,8,1,0.15,12.16
4481,4384,26,4,0.15,7.64
4482,2956,38,3,0.1,14.97
4483,2025,28,4,0.2,14.63
4484,4539,35,4,0.05,6.92
4485,4997,44,2,0.0,11.9
4486,4397,41,2,0.15,14.13
4487,4346,41,1,0.2,6.73
4488,1958,43,1,0.15,7.12
4489,4782,38,3,0.05,9.12
4490,2800,2,4,0.2,6.86
4491,998,7,2,0.1,13.97
4492,406,41,3,0.05,13.88
4493,2849,25,3,0.15,14.54
4494,244,50,1,0.2,7.84
4495,2415,32,2,0.2,6.41
4496,3857,12,4,0.0,10.0
4497,1606,11,1,0.0,13.92
4498,433,10,3,0.0,11.75
4499,4279,35,3,0.1,14.98
4500,2807,44,2,0.2,14.15
4501,1142,4,2,0.2,9.53
4502,4127,42,4,0.15,6.36
4503,3025,2,2,0.1,6.05
4504,1173,44,2,0.0,11.8
4505,3457,28,1,0.2,14.24
4506,4198,43,1,0.0,10.0
4507,1096,46,4,0.05,13.87
4508,3906,47,1,0.1,11.1
4509,2853,14,4,0.0,6.88
4510,2456,44,1,0.1,13.18
4511,3924,29,3,0.2,10.43
4512,1391,2,1,0.05,6.46
4513,4926,34,4,0.15,13.33
4514,2837,33,1,0.05,12.82
4515,618,20,2,0.1,10.12
4516,2597,47,3,0.05,6.18
4517,4387,30,1,0.2,9.12
4518,2470,42,3,0.1,9.91
4519,4277,26,3,0.1,7.49
4520,2703,20,3,0.2,7.45
4521,3166,1,3,0.0,7.5
4522,260,1,2,0.15,9.34
4523,3179,25,2,0.05,13.36
4524,2292,33,4,0.15,12.83
4525,4431,23,4,0.15,6.09
4526,1047,11,4,0.2,6.09
4527,4367,44,4,0.0,6.7
4528,4058,15,3,0.15,10.2
4529,3212,14,3,0.1,14.0
4530,1408,1,3,0.0,7.64
4531,1401,33,2,0.2,10.29
4532,1010,6,2,0.15,6.37
4533,3407,23,3,0.2,6.18
4534,3603,26,3,0.05,6.07
4535,4228,3,3,0.2,12.63
4536,2816,46,3,0.1,6.21
4537,1745,6,2,0.2,8.46
4538,2549,40,1,0.0,11.81
4539,1546,25,4,0.05,11.57
4540,135,47,4,0.1,6.5
4541,4863,17,1,0.05,8.31
4542,2860,28,2,0.1,11.75
4543,3479,32,2,0.05,9.53
4544,4866,29,1,0.15,10.19
4545,2142,23,4,0.2,7.86
4546,1265,41,4,0.0,6.34
4547,1773,16,1,0.0,9.11
4548,165,32,1,0.15,12.15
4549,4421,26,3,0.05,12.9
4550,2988,33,1,0.2,11.33
4551,620,48,1,0.15,9.54
4552,231,19,4,0.05,11.25
4553,2781,41,3,0.2,12.34
4554,3152,17,3,0.05,12.8
4555,1378,38,4,0.0,6.85
4556,1892,14,4,0.2,13.23
4557,3753,18,2,0.0,6.57
4558,3973,21,3,0.0,13.83
4559,3233,46,1,0.2,9.53
4560,403,39,3,0.15,10.92
4561,2775,42,2,0.05,8.61
4562,4481,48,1,0.2,9.84
4563,2608,39,2,0.0,13.61
4564,1191,28,4,0.05,8.66
4565,389,20,2,0.2,11.08
4566,3405,6,4,0.15,11.82
4567,1774,26,2,0.2,7.32
4568,790,6,4,0.2,13.0
4569,1495,39,3,0.1,14.99
4570,2752,26,4,0.05,7.4
4571,1548,17,3,0.2,12.91
4572,821,40,4,0.0,7.32
4573,4037,2,2,0.0,14.55
4574,4958,21,2,0.1,9.7
4575,1480,7,2,0.0,14.82
4576,2370,44,4,0.2,6.61
4577,4066,20,4,0.05,13.12
4578,3131,3,2,0.1,10.26
4579,1464,36,3,0.1,8.61
4580,1908,43,4,0.15,12.73
4581,3066,44,3,0.15,11.72
4582,3646,19,4,0.05,14.13
4583,4029,30,2,0.05,8.24
4584,3966,11,3,0.1,14.46
4585,4847,13,1,0.2,11.78
4586,1317,33,4,0.2,10.05
4587,182,38,3,0.15,6.48
4588,2655,48,2,0.05,12.89
4589,961,2,3,0.05,13.73
4590,4201,46,1,0.2,13.29
4591,2655,23,1,0.15,12.62
4592,3295,50,3,0.2,14.72
4593,990,49,1,0.2,13.64
4594,4580,20,4,0.1,14.35
4595,1726,50,1,0.05,12.57
4596,707,30,3,0.1,13.38
4597,4116,15,3,0.1,8.6
4598,4848,2,4,0.2,12.02
4599,4331,30,4,0.15,7.85
4600,1621,25,3,0.2,6.62
4601,4702,4,2,0.15,11.21
4602,4650,1,4,0.05,13.05
4603,3422,8,2,0.0,6.74
4604,4682,14,1,0.05,7.63
4605,3581,11,1,0.2,6.84
4606,423,24,4,0.15,11.71
4607,4016,24,4,0.0,6.72
4608,3197,32,3,0.15,6.84
4609,4554,25,1,0.15,8.38
4610,1915,46,4,0.0,8.43
4611,2602,28,3,0.0,11.02
4612,4011,16,2,0.05,6.29
4613,4086,42,3,0.1,11.54
4614,4942,39,1,0.0,9.71
4615,3183,16,3,0.1,7.61
4616,4647,36,3,0.1,11.88
4617,3751,12,4,0.1,8.97
4618,2059,12,3,0.1,13.45
4619,1646,34,1,0.0,14.9
4620,4593,38,3,0.15,13.01
4621,3088,20,3,0.0,12.69
4622,2793,47,1,0.0,9.2
4623,2537,15,2,0.2,10.81
4624,3260,22,2,0.2,6.47
4625,2512,16,1,0.05,12.55
4626,2091,24,2,0.1,12.08
4627,4635,3,3,0.1,8.42
4628,568,1,4,0.2,10.81
4629,121,44,1,0.15,12.11
4630,316,47,3,0.05,9.31
4631,621,38,4,0.15,12.53
4632,4064,17,3,0.2,13.17
4633,454,41,1,0.15,8.01
4634,2735,21,3,0.1,8.71
4635,2672,45,1,0.2,9.61
4636,4708,47,3,0.15,8.12
4637,959,48,4,0.05,12.98
4638,2009,13,4,0.05,11.15
4639,4743,2,4,0.0,9.42
4640,763,2,2,0.2,6.14
4641,1361,43,3,0.2,8.93
4642,4336,25,3,0.2,13.53
4643,2052,28,4,0.1,12.69
4644,197,48,1,0.1,6.61
4645,261,49,2,0.2,13.21
4646,3909,26,3,0.15,7.61
4647,4190,35,3,0.1,14.88
4648,1281,28,2,0.2,13.82
4649,136,33,2,0.1,14.22
4650,2546,18,4,0.0,12.93
4651,3486,14,2,0.05,12.4
4652,369,41,4,0.0,8.2
4653,3663,9,2,0.2,11.28
4654,4864,44,2,0.05,12.27
4655,3455,30,3,0.15,8.59
4656,4769,3,4,0.2,9.58
4657,4607,34,2,0.15,14.52
4658,4809,33,2,0.15,9.67
4659,4916,27,3,0.1,8.84
4660,545,9,1,0.1,6.96
4661,4600,13,3,0.05,9.07
4662,3424,30,4,0.05,11.51
4663,4901,16,1,0.1,7.33
4664,4806,42,2,0.05,11.45
4665,2373,26,4,0.0,12.67
4666,4484,5,1,0.2,12.91
4667,4336,46,4,0.0,14.86
4668,1098,27,3,0.2,9.91
4669,2079,15,1,0.1,6.29
4670,2527,28,1,0.0,13.69
4671,4164,3,1,0.15,6.75
4672,3712,41,2,0.0,13.75
4673,3054,1,3,0.05,14.84
4674,1944,1,1,0.0,14.16
4675,1720,6,4,0.1,14.68
4676,291,11,2,0.1,6.21
4677,3690,50,3,0.05,6.1
4678,975,46,3,0.2,7.89
4679,415,16,3,0.05,13.19
4680,851,33,3,0.2,6.8
4681,3778,24,2,0.1,12.72
4682,2729,32,3,0.1,6.11
4683,4642,10,4,0.2,12.58
4684,3961,25,4,0.0,8.25
4685,742,10,4,0.0,9.96
4686,592,13,1,0.05,14.79
4687,750,1,3,0.1,10.97
4688,2220,35,4,0.0,6.67
4689,838,14,3,0.1,13.86
4690,3131,21,2,0.05,8.91
4691,3482,48,4,0.15,11.27
4692,534,38,1,0.1,12.41
4693,4461,1,1,0.15,13.0
4694,4463,20,2,0.1,9.89
4695,1774,5,4,0.2,12.96
4696,2344,40,2,0.15,7.05
4697,2654,44,1,0.2,10.73
4698,2571,32,1,0.2,6.2
4699,265,1,3,0.05,9.66
4700,3596,45,2,0.05,9.28
4701,2035,41,1,0.0,14.8
4702,3203,40,4,0.15,9.58
4703,382,45,4,0.0,14.16
4704,3297,2,1,0.15,9.92
4705,1167,31,2,0.05,10.8
4706,2479,47,2,0.05,9.16
4707,389,46,4,0.05,11.76
4708,2072,26,1,0.15,12.65
4709,395,9,4,0.05,13.12
4710,3658,30,2,0.0,12.25
4711,3257,46,1,0.2,8.97
4712,4020,8,4,0.15,8.98
4713,2240,5,1,0.2,9.13
4714,4817,39,3,0.0,6.34
4715,2860,4,4,0.1,14.49
4716,2394,40,4,0.05,7.76
4717,4569,36,3,0.0,7.43
4718,2051,21,2,0.1,10.97
4719,3122,33,4,0.15,6.43
4720,925,26,4,0.0,13.54
4721,4972,40,2,0.15,13.89
4722,3576,39,1,0.2,9.58
4723,3283,11,3,0.2,14.74
4724,3752,21,2,0.15,8.92
4725,3355,48,1,0.2,8.34
4726,4475,22,3,0.2,14.91
4727,3398,49,1,0.05,8.25
4728,3769,37,4,0.15,10.0
4729,4221,7,3,0.15,11.51
4730,2982,42,1,0.1,8.9
4731,4576,13,3,0.05,9.46
4732,3473,20,1,0.0,12.49
4733,2618,15,1,0.05,12.51
4734,3500,38,4,0.0,13.23
4735,3593,34,2,0.15,11.34
4736,432,36,3,0.05,8.1
4737,1113,46,4,0.1,9.0
4738,4697,25,3,0.2,14.11
4739,4952,29,2,0.0,12.6
4740,2054,47,4,0.2,6.79
4741,4254,28,2,0.15,12.78
4742,4319,14,4,0.15,8.98
4743,2450,4,4,0.15,6.21
4744,545,38,4,0.2,10.35
4745,3159,7,4,0.15,13.95
4746,2629,13,1,0.15,10.0
4747,3452,17,3,0.2,14.9
4748,538,29,1,0.15,7.6
4749,1437,17,1,0.0,9.16
4750,2816,36,1,0.05,6.15
4751,3766,19,4,0.0,6.45
4752,3063,26,4,0.15,9.19
4753,260,45,2,0.15,10.76
4754,4922,9,3,0.15,8.13
4755,4412,2,2,0.15,7.5
4756,4842,20,2,0.2,9.79
4757,719,23,3,0.05,7.54
4758,2728,18,3,0.2,11.68
4759,2902,26,2,0.2,14.6
4760,461,25,2,0.15,13.26
4761,2855,17,2,0.0,7.94
4762,4068,39,4,0.0,14.56
4763,1703,49,3,0.1,12.76
4764,3248,10,3,0.05,7.39
4765,2978,25,1,0.1,11.21
4766,1815,46,4,0.2,14.7
4767,3481,28,4,0.1,6.87
4768,1742,26,3,0.1,8.44
4769,4072,12,4,0.1,9.37
4770,30,44,2,0.05,7.04
4771,3494,49,3,0.0,8.69
4772,982,19,3,0.0,12.23
4773,231,23,4,0.1,10.3
4774,2777,14,3,0.05,9.79
4775,1252,17,4,0.0,9.89
4776,4495,15,4,0.15,12.84
4777,4191,21,4,0.0,14.92
4778,1964,38,2,0.0,11.3
4779,4571,30,4,0.05,12.76
4780,3167,19,4,0.05,9.35
4781,1779,32,1,0.0,13.75
4782,4871,29,1,0.15,9.78
4783,1148,22,2,0.15,14.42
4784,2848,20,2,0.1,12.69
4785,3851,38,4,0.1,12.37
4786,2992,38,1,0.0,8.61
4787,3071,36,2,0.0,13.17
4788,621,1,3,0.0,6.95
4789,964,19,3,0.15,10.84
4790,2861,43,4,0.2,12.62
4791,2143,26,1,0.1,13.95
4792,1501,7,3,0.1,11.13
4793,3190,34,1,0.2,8.32
4794,1327,36,2,0.0,13.64
4795,122,6,1,0.1,12.91
4796,4314,37,4,0.15,7.38
4797,1077,22,1,0.2,13.85
4798,3198,9,3,0.15,14.64
4799,1183,43,1,0.0,10.84
4800,795,29,1,0.1,6.35
4801,1625,50,1,0.15,14.24
4802,4272,17,2,0.2,7.1
4803,292,13,4,0.0,11.7
4804,491,17,3,0.1,9.61
4805,2809,10,3,0.1,14.93
4806,3429,25,1,0.0,14.25
4807,634,18,1,0.0,13.06
4808,3500,49,2,0.0,7.79
4809,2173,44,4,0.15,12.29
4810,3387,15,3,0.05,11.15
4811,3908,27,4,0.1,7.22
4812,4700,19,3,0.15,13.15
4813,3469,15,1,0.2,6.78
4814,491,45,2,0.1,10.33
4815,4661,7,2,0.05,9.84
4816,4264,43,1,0.2,13.26
4817,759,40,1,0.1,9.85
4818,1198,16,1,0.05,12.25
4819,3444,24,4,0.0,10.3
4820,1905,23,1,0.05,11.24
4821,1651,11,4,0.1,8.17
4822,4276,24,1,0.05,7.82
4823,3192,5,2,0.1,12.39
4824,28,39,4,0.1,7.1
4825,2751,48,2,0.05,7.58
4826,2705,30,1,0.05,14.47
4827,2880,16,1,0.2,8.28
4828,4358,20,3,0.2,8.91
4829,3726,29,4,0.15,11.7
4830,2674,17,4,0.1,9.96
4831,2833,19,4,0.2,11.03
4832,3110,26,4,0.15,7.3
4833,4293,15,2,0.1,12.05
4834,3597,25,4,0.15,7.41
4835,3696,15,2,0.2,12.73
4836,1461,20,1,0.15,10.71
4837,2922,30,2,0.05,13.35
4838,1434,21,4,0.15,7.55
4839,4429,47,2,0.0,9.4
4840,3537,35,4,0.0,13.62
4841,1182,44,2,0.15,13.19
4842,3406,6,3,0.0,14.69
4843,4175,37,4,0.15,8.0
4844,3915,11,2,0.15,10.85
4845,4293,23,4,0.15,6.16
4846,3192,44,1,0.0,14.69
4847,1784,39,2,0.1,7.58
4848,3723,9,2,0.15,14.14
4849,4322,18,3,0.15,12.1
4850,2643,46,4,0.05,14.43
4851,3712,36,2,0.05,8.23
4852,2961,40,3,0.2,9.11
4853,4831,48,3,0.0,7.48
4854,1580,36,3,0.1,9.8
4855,1620,28,4,0.15,14.53
4856,2967,19,4,0.15,11.14
4857,4316,30,2,0.0,9.75
4858,2341,38,4,0.2,8.92
4859,1228,15,4,0.2,11.26
4860,1729,44,1,0.05,12.51
4861,3586,12,4,0.0,9.66
4862,202,2,1,0.2,8.08
4863,3161,9,2,0.2,11.27
4864,3274,35,3,0.1,9.29
4865,1714,1,1,0.05,14.95
4866,753,46,2,0.05,9.97
4867,115,31,1,0.05,9.91
4868,3981,28,4,0.2,13.56
4869,2819,45,2,0.15,8.26
4870,469,37,3,0.2,6.59
4871,426,7,1,0.2,13.68
4872,1576,46,4,0.0,11.3
4873,1866,16,2,0.05,8.34
4874,834,50,4,0.05,9.08
4875,4107,14,2,0.1,9.83
4876,3704,33,1,0.05,12.12
4877,1409,6,2,0.2,10.21
4878,3482,21,1,0.0,9.56
4879,2171,10,2,0.1,13.02
4880,604,32,4,0.2,6.65
4881,213,6,4,0.2,11.87
4882,3902,2,1,0.1,10.04
4883,3739,39,3,0.2,9.01
4884,2755,49,1,0.2,14.35
4885,4636,27,4,0.0,13.0
4886,4802,14,2,0.0,7.97
4887,1759,23,3,0.0,11.87
4888,4594,39,4,0.05,13.4
4889,3069,21,3,0.1,14.9
4890,782,41,1,0.0,12.29
4891,4222,30,4,0.2,12.22
4892,3431,25,1,0.05,11.52
4893,1527,24,4,0.1,6.36
4894,841,11,4,0.0,11.27
4895,1342,35,1,0.0,13.25
4896,4108,4,4,0.1,9.56
4897,1501,37,3,0.0,11.28
4898,516,36,3,0.1,14.34
4899,3463,13,1,0.1,7.55
4900,3080,9,2,0.2,8.52
4901,1148,28,3,0.1,6.99
4902,3444,46,4,0.15,10.5
4903,3257,16,1,0.0,13.56
4904,2595,6,2,0.2,9.92
4905,3657,27,1,0.05,6.63
4906,1549,10,3,0.15,8.37
4907,2087,23,4,0.1,14.01
4908,3156,21,3,0.05,11.02
4909,2351,26,1,0.05,14.23
4910,979,45,4,0.05,13.51
4911,2306,3,2,0.05,9.73
4912,3884,43,3,0.2,11.7
4913,3048,35,1,0.2,11.98
4914,2590,7,4,0.05,12.72
4915,2007,27,1,0.15,9.0
4916,2600,42,2,0.0,8.6
4917,2509,33,2,0.0,12.16
4918,4320,4,3,0.2,13.37
4919,2140,26,2,0.15,9.73
4920,280,8,2,0.15,8.89
4921,1194,20,3,0.1,13.43
4922,1758,17,1,0.2,12.18
4923,2046,5,3,0.15,9.09
4924,248,49,3,0.15,10.77
4925,1385,9,4,0.0,14.65
4926,1373,8,2,0.15,12.75
4927,2914,7,2,0.15,7.99
4928,3673,37,1,0.05,8.66
4929,45,36,2,0.0,8.39
4930,2086,3,1,0.0,13.64
4931,4512,8,4,0.05,11.77
4932,2541,5,1,0.0,14.46
4933,2371,5,1,0.1,6.82
4934,2516,17,4,0.1,6.47
4935,4183,47,3,0.2,12.09
4936,4324,27,4,0.0,8.4
4937,623,40,2,0.0,12.11
4938,3382,39,2,0.1,12.51
4939,485,49,4,0.2,8.74
4940,2888,12,1,0.2,14.57
4941,25,28,4,0.1,12.97
4942,1815,4,2,0.1,9.31
4943,1226,28,4,0.05,9.71
4944,1249,25,1,0.2,12.44
4945,779,50,2,0.2,8.74
4946,2843,36,3,0.05,8.66
4947,3701,42,4,0.1,11.62
4948,1583,3,4,0.05,7.21
4949,4849,31,4,0.05,14.94
4950,1714,37,4,0.15,8.59
4951,3592,12,2,0.2,9.44
4952,4522,37,1,0.1,8.02
4953,3139,37,3,0.15,11.79
4954,4756,4,4,0.15,6.54
4955,1518,30,2,0.15,14.35
4956,2733,38,4,0.1,8.74
4957,4643,42,3,0.05,14.35
4958,2964,38,4,0.1,8.28
4959,3864,27,1,0.2,10.62
4960,3769,22,4,0.2,12.26
4961,1497,1,4,0.05,11.51
4962,3728,48,4,0.1,10.61
4963,1736,43,1,0.05,13.1
4964,1344,38,2,0.05,10.23
4965,2268,20,1,0.1,9.0
4966,3916,18,2,0.2,12.47
4967,49,6,1,0.1,14.44
4968,2511,49,1,0.2,11.41
4969,3335,12,4,0.0,8.52
4970,3661,17,1,0.0,12.87
4971,1747,22,2,0.0,12.86
4972,496,18,2,0.15,8.4
4973,634,10,2,0.2,9.46
4974,4698,24,2,0.2,7.27
4975,2818,20,1,0.1,6.72
4976,2721,12,4,0.2,13.27
4977,176,4,3,0.1,9.35
4978,3161,42,2,0.15,8.53
4979,639,5,1,0.1,8.3
4980,3358,26,4,0.0,6.67
4981,4393,36,1,0.1,14.86
4982,475,16,2,0.1,9.3
4983,3828,5,2,0.1,7.48
4984,1647,26,4,0.2,13.78
4985,1959,19,1,0.05,12.51
4986,4121,6,2,0.05,11.96
4987,349,24,2,0.05,8.67
4988,637,31,3,0.2,9.74
4989,3615,31,3,0.0,13.57
4990,3821,7,2,0.05,11.76
4991,4323,10,3,0.05,9.11
4992,4134,39,3,0.15,6.98
4993,2618,22,2,0.15,14.1
4994,1205,14,1,0.0,14.6
4995,2162,28,1,0.1,12.47
4996,2180,42,1,0.1,12.22
4997,348,22,4,0.15,10.84
4998,1204,32,1,0.15,14.74
4999,983,11,4,0.0,12.25
5000,732,14,4,0.0,6.69
5001,2601,31,3,0.2,6.83
5002,453,44,4,0.1,14.67
5003,4074,4,4,0.2,14.49
5004,2895,45,4,0.05,11.02
5005,2235,22,4,0.0,7.93
5006,164,29,3,0.1,11.25
5007,1448,35,2,0.1,12.87
5008,3870,13,4,0.2,6.07
5009,102,20,2,0.15,13.41
5010,4055,19,1,0.15,10.18
5011,3708,15,1,0.0,10.17
5012,1453,26,2,0.15,9.91
5013,4787,20,2,0.05,12.23
5014,2659,36,1,0.1,7.89
5015,536,6,3,0.15,11.46
5016,1701,15,3,0.0,6.4
5017,1464,4,4,0.05,13.3
5018,4220,6,3,0.2,13.34
5019,4345,2,3,0.2,8.81
5020,1972,36,4,0.05,6.95
5021,1453,50,4,0.0,12.73
5022,1594,15,3,0.2,10.23
5023,713,12,2,0.1,14.32
5024,3656,40,4,0.1,9.18
5025,4343,44,2,0.0,13.57
5026,4577,41,1,0.0,6.23
5027,4085,7,4,0.1,12.96
5028,1449,22,2,0.0,12.1
5029,3649,8,4,0.05,10.74
5030,2014,42,4,0.0,14.19
5031,459,11,4,0.1,14.48
5032,2844,2,4,0.15,14.37
5033,593,30,2,0.0,11.38
5034,498,4,2,0.2,10.67
5035,2135,25,2,0.05,8.42
5036,2450,21,1,0.05,7.46
5037,4293,25,4,0.05,11.01
5038,2812,9,4,0.2,7.34
5039,27,8,2,0.2,7.55
5040,3917,5,2,0.05,9.21
5041,1718,46,4,0.05,7.68
5042,2254,28,4,0.05,10.52
5043,3643,2,1,0.0,11.97
5044,3656,21,4,0.2,12.28
5045,3299,49,2,0.1,10.8
5046,4699,8,1,0.0,10.7
5047,4458,34,3,0.1,10.27
5048,1284,23,3,0.0,8.21
5049,1087,15,4,0.0,11.89
5050,2016,27,2,0.1,11.91
5051,1716,2,4,0.05,8.3
5052,1727,28,2,0.1,12.31
5053,908,11,2,0.15,13.72
5054,3464,46,2,0.2,11.35
5055,4342,21,3,0.15,7.06
5056,4443,42,4,0.0,8.95
5057,4468,32,4,0.1,6.84
5058,809,32,3,0.05,8.72
5059,2897,7,2,0.05,7.91
5060,2171,22,1,0.15,10.99
5061,3129,14,1,0.15,9.81
5062,4256,13,3,0.0,12.5
5063,1151,21,1,0.2,9.27
5064,3679,22,2,0.0,7.39
5065,1335,34,2,0.05,8.12
5066,518,10,4,0.1,10.91
5067,1289,1,2,0.15,10.05
5068,746,1,2,0.05,6.38
5069,4516,24,2,0.0,7.89
5070,3968,3,1,0.2,8.67
5071,4236,31,1,0.1,12.53
5072,4803,43,3,0.2,12.57
5073,698,41,3,0.0,12.28
5074,3035,13,1,0.0,13.37
5075,475,4,4,0.05,13.86
5076,3977,23,4,0.1,6.64
5077,511,6,1,0.0,10.44
5078,538,34,3,0.05,7.34
5079,2261,41,4,0.0,9.19
5080,2945,18,2,0.05,11.97
5081,3875,36,4,0.2,11.41
5082,1367,26,4,0.05,7.16
5083,1062,33,4,0.2,12.81
5084,4329,33,3,0.15,13.08
5085,2308,25,3,0.0,7.25
5086,308,17,1,0.15,11.54
5087,4499,3,4,0.1,14.51
5088,997,22,3,0.15,6.85
5089,1285,49,3,0.05,7.48
5090,4846,35,1,0.05,12.89
5091,1130,4,2,0.1,9.03
5092,304,28,2,0.1,14.6
5093,3892,13,4,0.0,11.62
5094,855,30,2,0.05,10.35
5095,1746,47,1,0.1,9.04
5096,818,12,3,0.15,8.15
5097,3650,3,2,0.05,11.85
5098,973,21,4,0.1,11.33
5099,4134,40,4,0.0,9.22
5100,1179,1,3,0.2,14.26
5101,105,18,4,0.05,12.86
5102,255,13,1,0.05,8.34
5103,2536,7,2,0.05,14.49
5104,591,13,4,0.05,12.8
5105,525,17,2,0.2,14.07
5106,370,45,3,0.2,7.23
5107,4198,32,2,0.0,6.3
5108,2964,29,1,0.05,10.44
5109,664,45,3,0.1,10.03
5110,690,30,4,0.15,13.83
5111,2647,11,3,0.05,7.55
5112,2589,14,2,0.2,6.21
5113,1536,10,2,0.0,10.76
5114,2029,8,2,0.05,7.6
5115,1857,31,2,0.0,6.45
5116,3187,6,3,0.1,6.2
5117,2770,19,3,0.1,7.28
5118,2988,19,2,0.1,9.38
5119,4476,12,4,0.1,13.96
5120,1149,39,3,0.15,12.85
5121,781,50,1,0.0,10.77
5122,4406,18,3,0.05,9.87
5123,2154,3,1,0.15,10.1
5124,556,9,4,0.05,13.96
5125,3297,6,1,0.2,12.52
5126,3314,1,1,0.15,7.55
5127,4493,42,4,0.15,14.46
5128,2584,40,2,0.2,12.96
5129,3708,29,3,0.15,6.31
5130,3869,49,4,0.0,10.52
5131,3044,35,1,0.1,11.88
5132,3014,35,2,0.05,6.55
5133,3845,30,3,0.2,9.18
5134,1170,35,4,0.1,11.83
5135,3263,39,3,0.15,13.34
5136,4023,22,2,0.0,14.79
5137,201,43,3,0.15,7.09
5138,1891,28,2,0.2,11.69
5139,12,18,4,0.15,14.04
5140,1977,32,2,0.0,12.45
5141,1326,5,4,0.15,11.69
5142,3372,34,2,0.15,7.93
5143,4071,31,3,0.15,13.34
5144,3557,46,2,0.15,11.06
5145,4967,33,2,0.0,7.0
5146,366,4,3,0.05,14.42
5147,657,14,1,0.1,14.9
5148,161,15,2,0.2,10.84
5149,175,20,4,0.05,12.99
5150,3471,20,2,0.0,11.25
5151,4061,49,1,0.2,9.8
5152,545,35,4,0.2,9.68
5153,3855,4,3,0.15,14.68
5154,1762,18,3,0.1,9.32
5155,957,24,3,0.1,10.41
5156,452,27,4,0.0,8.24
5157,82,33,2,0.05,8.28
5158,1237,25,4,0.15,9.21
5159,4912,5,4,0.1,14.32
5160,447,18,1,0.15,9.57
5161,2166,45,4,0.05,10.97
5162,1620,46,3,0.2,10.91
5163,1794,20,4,0.05,11.25
5164,3315,35,1,0.2,13.38
5165,4845,6,4,0.05,14.11
5166,1174,27,4,0.15,7.88
5167,646,28,3,0.05,13.74
5168,379,11,4,0.1,10.93
5169,2656,9,2,0.1,14.32
5170,3585,28,3,0.0,14.25
5171,3734,19,1,0.1,9.5
5172,1141,39,1,0.1,11.87
5173,3736,21,1,0.2,13.84
5174,2014,31,4,0.15,9.46
5175,662,42,2,0.15,6.39
5176,4972,7,3,0.2,9.24
5177,12,37,2,0.1,9.29
5178,388,25,2,0.05,13.26
5179,3024,28,1,0.2,8.79
5180,3834,36,1,0.15,14.05
5181,1920,17,2,0.0,10.94
5182,4492,26,2,0.15,11.28
5183,2593,28,3,0.05,13.26
5184,2709,37,1,0.15,7.21
5185,4736,17,1,0.2,6.16
5186,100,49,4,0.0,6.51
5187,4553,17,1,0.15,6.28
5188,4077,33,3,0.2,12.3
5189,2772,34,4,0.2,8.2
5190,4170,23,3,0.2,13.72
5191,2378,30,1,0.0,13.95
5192,1864,27,1,0.2,9.2
5193,4020,9,2,0.0,7.75
5194,4271,20,2,0.05,10.49
5195,3759,23,3,0.05,13.34
5196,4593,47,4,0.05,12.16
5197,4524,19,1,0.2,6.23
5198,35,37,2,0.0,6.06
5199,2167,45,2,0.05,7.02
5200,3640,4,1,0.1,9.03
5201,3973,13,1,0.05,10.83
5202,3381,38,4,0.2,13.36
5203,3177,12,2,0.1,7.29
5204,176,9,4,0.15,7.37
5205,2154,15,4,0.1,13.77
5206,4688,21,1,0.15,14.32
5207,1587,15,4,0.1,10.96
5208,3659,49,1,0.0,13.06
5209,3003,5,3,0.1,9.08
5210,953,5,4,0.05,14.52
5211,4957,25,2,0.15,14.14
5212,2872,24,2,0.15,13.65
5213,4330,37,3,0.05,6.12
5214,2715,31,3,0.0,10.71
5215,3657,46,4,0.1,6.24
5216,2979,34,2,0.0,12.1
5217,1810,41,2,0.05,7.65
5218,2807,14,1,0.1,11.76
5219,4152,27,1,0.05,6.88
5220,3760,47,2,0.15,12.81
5221,3329,4,1,0.15,12.54
5222,2971,23,1,0.15,6.04
5223,4909,38,1,0.2,13.13
5224,3135,46,3,0.2,7.47
5225,1960,5,2,0.15,6.98
5226,806,27,2,0.2,10.5
5227,3101,43,2,0.2,11.31
5228,1576,14,1,0.05,6.93
5229,3731,7,4,0.1,8.74
5230,600,46,4,0.15,9.67
5231,2616,45,1,0.2,14.49
5232,3372,18,3,0.05,8.26
5233,612,32,3,0.05,8.34
5234,1950,2,2,0.1,11.93
5235,561,41,4,0.05,12.54
5236,2547,43,3,0.0,6.1
5237,627,20,4,0.0,7.21
5238,2812,29,4,0.15,9.22
5239,1611,43,3,0.1,11.69
5240,3263,26,1,0.0,7.21
5241,3783,38,2,0.1,9.21
5242,675,1,2,0.15,6.72
5243,3723,5,3,0.05,11.14
5244,49,14,1,0.05,9.84
5245,1387,25,3,0.05,13.09
5246,1903,48,3,0.0,11.16
5247,4723,9,4,0.1,11.93
5248,3568,30,4,0.0,12.04
5249,4373,19,2,0.2,11.31
5250,2095,40,4,0.1,6.14
5251,3843,8,4,0.15,13.49
5252,4312,16,1,0.0,14.25
5253,230,50,3,0.05,10.81
5254,3493,8,3,0.05,7.01
5255,1686,23,1,0.05,11.89
5256,1311,9,4,0.0,9.27
5257,4142,32,4,0.0,6.66
5258,633,37,3,0.05,13.69
5259,2423,34,2,0.05,12.41
5260,2751,46,3,0.05,13.24
5261,333,18,2,0.2,13.17
5262,1880,45,4,0.0,9.22
5263,507,44,2,0.05,10.34
