order_id,customer_id,order_date,region_id,order_status,payment_method
2467,9,2024-06-26,5,Completed,Credit Card
2468,828,2024-05-19,6,Completed,Credit Card
2469,334,2023-07-11,5,Completed,Debit
2470,333,2023-11-16,3,Completed,Credit Card
2471,327,2023-08-19,3,Completed,PayPal
2472,15,2024-07-12,1,Completed,PayPal
2473,839,2024-12-16,4,Completed,PayPal
2474,614,2024-06-17,1,Completed,Credit Card
2475,226,2023-10-06,1,Completed,PayPal
2476,425,2024-02-18,3,Completed,PayPal
2477,790,2023-09-06,5,Completed,Debit
2478,408,2023-04-28,3,Completed,Debit
2479,113,2023-04-23,6,Completed,Credit Card
2480,997,2023-04-03,3,Completed,Credit Card
2481,428,2024-06-14,3,Completed,Credit Card
2482,1,2023-03-14,1,Completed,Credit Card
2483,266,2023-02-12,4,Completed,Credit Card
2484,491,2024-11-04,1,Completed,Debit
2485,208,2023-05-26,2,Completed,Debit
2486,622,2023-09-06,3,Returned,Debit
2487,712,2024-11-10,3,Completed,PayPal
2488,952,2023-05-17,2,Completed,PayPal
2489,369,2024-12-22,3,Completed,Debit
2490,985,2024-07-12,3,Completed,Debit
2491,306,2024-05-17,6,Completed,Credit Card
2492,12,2024-02-22,3,Completed,Debit
2493,345,2023-09-14,2,Completed,Credit Card
2494,465,2024-05-26,1,Completed,Debit
2495,700,2024-03-14,3,Completed,Credit Card
2496,666,2024-05-02,4,Completed,Debit
2497,494,2024-11-14,2,Cancelled,Credit Card
2498,368,2024-10-16,5,Completed,PayPal
2499,846,2024-10-31,6,Completed,PayPal
2500,937,2023-02-21,2,Completed,Credit Card
2501,420,2024-11-20,1,Returned,Credit Card
2502,889,2024-09-23,2,Completed,PayPal
2503,791,2023-08-22,5,Completed,Debit
2504,171,2024-03-23,6,Completed,Credit Card
2505,134,2024-03-22,4,Completed,Debit
2506,965,2024-04-23,5,Completed,PayPal
2507,427,2024-06-26,2,Completed,PayPal
2508,25,2023-04-26,5,Completed,Credit Card
2509,530,2023-07-17,2,Completed,Debit
2510,190,2024-02-19,4,Completed,PayPal
2511,141,2024-05-13,4,Completed,Debit
2512,555,2023-04-13,1,Completed,PayPal
2513,846,2024-07-05,4,Cancelled,Credit Card
2514,796,2024-05-18,3,Completed,Debit
2515,658,2023-10-16,5,Cancelled,Debit
2516,315,2023-11-02,5,Completed,Credit Card
2517,444,2023-02-20,2,Returned,Credit Card
2518,319,2024-06-04,4,Completed,Credit Card
2519,441,2024-06-04,1,Completed,Credit Card
2520,92,2023-12-23,1,Completed,PayPal
2521,179,2024-07-13,1,Completed,Debit
2522,56,2023-04-30,6,Completed,PayPal
2523,155,2024-05-31,3,Completed,Credit Card
2524,672,2024-01-16,4,Cancelled,PayPal
2525,111,2023-04-25,1,Cancelled,PayPal
2526,137,2024-02-22,3,Cancelled,Debit
2527,232,2023-04-28,5,Cancelled,Debit
2528,992,2023-12-04,2,Completed,Debit
2529,468,2023-07-04,4,Cancelled,Credit Card
2530,732,2024-04-15,4,Returned,Credit Card
2531,481,2023-10-22,6,Completed,Debit
2532,68,2024-03-27,5,Completed,PayPal
2533,814,2024-06-07,4,Returned,Debit
2534,249,2024-10-25,6,Completed,Credit Card
2535,994,2024-03-17,6,Completed,PayPal
2536,323,2023-07-23,6,Completed,Credit Card
2537,922,2023-02-04,4,Completed,Debit
2538,904,2024-11-01,4,Returned,Debit
2539,518,2024-05-17,4,Completed,PayPal
2540,976,2023-05-21,3,Completed,Debit
2541,792,2023-03-09,6,Completed,Credit Card
2542,432,2024-09-05,3,Completed,Credit Card
2543,487,2023-03-03,2,Completed,Credit Card
2544,606,2024-02-16,4,Completed,PayPal
2545,429,2023-10-26,5,Cancelled,Credit Card
2546,269,2023-02-11,1,Completed,Debit
2547,709,2024-01-10,2,Completed,PayPal
2548,537,2024-07-28,1,Returned,Credit Card
2549,148,2024-08-22,1,Completed,Credit Card
2550,118,2023-07-16,4,Completed,Debit
2551,850,2024-12-31,5,Completed,Debit
2552,367,2024-01-08,1,Completed,PayPal
2553,850,2024-05-27,6,Completed,Credit Card
2554,66,2023-02-19,1,Returned,Credit Card
2555,970,2024-10-20,2,Completed,Debit
2556,813,2023-08-03,5,Completed,PayPal
2557,370,2024-07-29,5,Completed,Debit
2558,175,2023-02-10,1,Completed,Debit
2559,831,2024-09-14,5,Completed,PayPal
2560,588,2023-08-11,2,Completed,Credit Card
2561,495,2023-12-17,2,Completed,Credit Card
2562,973,2024-09-02,2,Returned,Credit Card
2563,114,2024-05-20,6,Returned,PayPal
2564,111,2024-10-29,4,Completed,PayPal
2565,761,2024-04-02,1,Completed,PayPal
2566,439,2023-03-31,5,Completed,PayPal
2567,715,2024-04-11,2,Completed,PayPal
2568,147,2023-05-08,1,Completed,Debit
2569,35,2024-06-10,1,Completed,Credit Card
2570,999,2024-11-22,4,Completed,PayPal
2571,309,2023-11-05,6,Completed,Credit Card
2572,538,2023-10-23,5,Completed,PayPal
2573,750,2023-02-09,6,Completed,Credit Card
2574,14,2024-05-02,5,Completed,Debit
2575,374,2023-10-31,2,Completed,Credit Card
2576,557,2023-02-08,2,Completed,Credit Card
2577,428,2023-08-27,1,Completed,PayPal
2578,728,2024-10-29,5,Completed,Credit Card
2579,233,2023-06-03,5,Cancelled,Debit
2580,705,2023-03-05,6,Completed,Debit
2581,563,2024-06-27,2,Completed,Debit
2582,939,2023-08-23,3,Completed,PayPal
2583,887,2024-07-02,1,Returned,PayPal
2584,726,2024-07-01,5,Completed,PayPal
2585,663,2024-04-18,4,Completed,PayPal
2586,440,2024-09-14,4,Completed,PayPal
2587,502,2024-12-20,3,Completed,Debit
2588,275,2024-01-05,2,Cancelled,Credit Card
2589,850,2024-04-13,2,Completed,Debit
2590,76,2024-04-20,2,Completed,PayPal
2591,439,2023-06-16,6,Completed,Debit
2592,732,2024-02-22,4,Completed,Credit Card
2593,860,2023-02-25,2,Cancelled,PayPal
2594,956,2024-06-20,4,Completed,Debit
2595,699,2023-12-22,3,Completed,Debit
2596,289,2024-12-26,1,Completed,Credit Card
2597,915,2024-12-11,6,Completed,PayPal
2598,540,2024-01-04,5,Completed,PayPal
2599,891,2024-12-21,3,Completed,Credit Card
2600,692,2023-05-06,4,Completed,Credit Card
2601,253,2024-07-29,3,Completed,Credit Card
2602,126,2024-10-15,5,Completed,Credit Card
2603,177,2023-06-26,6,Completed,PayPal
2604,37,2023-09-19,1,Completed,PayPal
2605,410,2024-06-09,5,Completed,Debit
2606,611,2023-03-10,6,Completed,Debit
2607,610,2024-03-31,4,Completed,Debit
2608,127,2024-11-08,5,Completed,PayPal
2609,483,2024-04-12,3,Completed,PayPal
2610,168,2024-02-03,2,Completed,PayPal
2611,592,2024-01-11,3,Completed,Debit
2612,294,2023-07-10,4,Completed,Credit Card
2613,845,2024-08-03,1,Completed,Credit Card
2614,638,2024-11-23,5,Returned,Credit Card
2615,343,2024-07-25,1,Cancelled,Credit Card
2616,310,2023-06-24,4,Completed,Credit Card
2617,662,2024-09-10,5,Completed,PayPal
2618,528,2024-11-18,6,Completed,Debit
2619,540,2024-08-29,6,Completed,Credit Card
2620,419,2024-01-11,3,Completed,Credit Card
2621,444,2023-10-27,3,Completed,Credit Card
2622,685,2024-12-27,4,Completed,PayPal
2623,558,2023-10-26,6,Returned,Credit Card
2624,840,2023-07-19,5,Completed,Debit
2625,236,2023-03-05,6,Completed,PayPal
2626,439,2024-02-12,3,Completed,PayPal
2627,214,2023-09-02,4,Completed,PayPal
2628,85,2024-08-15,6,Completed,Credit Card
2629,794,2024-04-15,4,Completed,Credit Card
2630,744,2024-06-06,6,Completed,Credit Card
2631,85,2024-02-28,1,Completed,Credit Card
2632,921,2024-06-03,6,Completed,Debit
2633,489,2023-03-01,3,Completed,PayPal
2634,65,2023-03-11,5,Completed,Credit Card
2635,646,2024-10-04,3,Cancelled,Debit
2636,663,2023-07-23,3,Completed,PayPal
2637,627,2023-02-17,3,Completed,PayPal
2638,64,2023-03-28,4,Cancelled,PayPal
2639,343,2023-09-14,2,Completed,Credit Card
2640,939,2024-08-11,2,Completed,PayPal
2641,875,2023-04-08,1,Completed,Credit Card
2642,919,2023-08-16,3,Completed,Debit
2643,352,2024-11-15,2,Completed,PayPal
2644,158,2023-02-23,1,Completed,Debit
2645,589,2024-09-28,4,Cancelled,Credit Card
2646,491,2023-09-25,3,Completed,Credit Card
2647,658,2024-08-19,5,Completed,Credit Card
2648,855,2023-06-18,4,Completed,PayPal
2649,463,2024-05-18,1,Completed,PayPal
2650,225,2024-08-06,4,Completed,Debit
2651,917,2024-10-02,5,Completed,Credit Card
2652,313,2024-12-26,4,Completed,Debit
2653,615,2024-11-01,1,Completed,Credit Card
2654,919,2023-09-17,5,Cancelled,Credit Card
2655,859,2023-12-14,5,Completed,Debit
2656,813,2024-09-20,4,Completed,Credit Card
2657,940,2024-10-04,5,Completed,Debit
2658,466,2024-08-14,4,Completed,PayPal
2659,88,2023-08-20,3,Completed,Debit
2660,883,2023-10-16,5,Completed,Debit
2661,303,2024-05-25,4,Completed,Credit Card
2662,680,2023-07-28,3,Completed,Debit
2663,435,2023-06-03,5,Completed,PayPal
2664,682,2024-01-08,3,Completed,PayPal
2665,135,2023-07-21,6,Completed,PayPal
2666,50,2024-11-09,5,Completed,PayPal
2667,432,2023-03-31,6,Completed,Debit
2668,340,2024-05-10,1,Returned,PayPal
2669,347,2023-10-18,1,Completed,Debit
2670,646,2024-02-08,4,Completed,Debit
2671,347,2023-05-06,2,Completed,Credit Card
2672,649,2023-06-05,6,Returned,Debit
2673,245,2023-03-13,6,Completed,Debit
2674,109,2023-10-12,1,Completed,Credit Card
2675,825,2023-02-07,6,Returned,PayPal
2676,799,2024-05-16,2,Completed,PayPal
2677,533,2024-06-25,3,Completed,Debit
2678,90,2024-09-03,3,Completed,Credit Card
2679,296,2023-04-10,2,Completed,Debit
2680,112,2023-04-22,6,Completed,Debit
2681,813,2024-07-26,6,Completed,PayPal
2682,589,2024-09-07,6,Completed,Credit Card
2683,177,2023-10-20,4,Completed,Debit
2684,343,2023-04-30,5,Completed,PayPal
2685,660,2023-08-27,2,Completed,Debit
2686,101,2023-09-01,2,Completed,PayPal
2687,758,2023-10-24,2,Completed,Credit Card
2688,629,2023-11-20,2,Completed,Debit
2689,604,2023-08-26,2,Completed,Credit Card
2690,401,2023-12-30,6,Completed,PayPal
2691,28,2023-04-18,4,Completed,Credit Card
2692,937,2023-11-15,1,Completed,Credit Card
2693,962,2023-03-19,6,Completed,Credit Card
2694,537,2024-10-14,6,Completed,Debit
2695,58,2023-08-19,5,Completed,PayPal
2696,498,2024-04-02,1,Completed,Credit Card
2697,297,2023-08-29,2,Completed,Debit
2698,134,2024-03-26,1,Completed,PayPal
2699,331,2023-07-04,4,Completed,PayPal
2700,249,2024-07-06,3,Completed,PayPal
2701,550,2024-03-21,6,Completed,Credit Card
2702,902,2024-01-19,1,Completed,Credit Card
2703,941,2023-07-07,5,Completed,Credit Card
2704,75,2023-10-19,4,Completed,PayPal
2705,654,2023-04-18,3,Completed,PayPal
2706,834,2024-06-02,4,Completed,Credit Card
2707,168,2023-06-11,2,Completed,Credit Card
2708,771,2024-09-01,3,Completed,PayPal
2709,503,2024-04-30,5,Completed,PayPal
2710,885,2023-07-13,3,Completed,Debit
2711,355,2023-02-15,5,Completed,Debit
2712,225,2023-09-20,2,Completed,Credit Card
2713,664,2023-08-14,5,Completed,PayPal
2714,531,2024-07-26,4,Completed,PayPal
2715,146,2024-01-25,1,Completed,Debit
2716,960,2023-12-28,4,Completed,PayPal
2717,241,2024-04-02,6,Completed,Credit Card
2718,884,2024-06-11,4,Completed,Debit
2719,893,2024-05-31,3,Returned,PayPal
2720,344,2024-04-24,2,Completed,PayPal
2721,749,2024-03-19,6,Completed,Credit Card
2722,35,2023-12-27,6,Returned,PayPal
2723,702,2023-06-27,6,Completed,Debit
2724,1,2023-10-17,1,Completed,Debit
2725,996,2023-11-19,5,Completed,PayPal
2726,153,2023-06-23,3,Completed,PayPal
2727,429,2024-10-19,2,Completed,PayPal
2728,945,2024-01-31,1,Returned,PayPal
2729,508,2023-05-01,4,Returned,Debit
2730,126,2023-07-14,2,Completed,Credit Card
2731,491,2024-05-26,6,Completed,Debit
2732,482,2023-04-25,2,Completed,PayPal
2733,345,2023-04-18,2,Completed,PayPal
2734,912,2024-12-04,4,Completed,Debit
2735,738,2024-07-01,5,Completed,Debit
2736,221,2024-05-30,3,Completed,PayPal
2737,915,2024-09-12,6,Returned,Debit
2738,919,2024-09-25,5,Returned,PayPal
2739,723,2024-09-21,1,Completed,Debit
2740,25,2023-05-15,6,Completed,PayPal
2741,528,2024-04-27,3,Cancelled,Debit
2742,182,2024-06-01,1,Completed,PayPal
2743,499,2024-01-05,4,Completed,Credit Card
2744,841,2024-12-18,5,Completed,Credit Card
2745,641,2024-08-19,6,Returned,Debit
2746,42,2024-05-23,2,Completed,Credit Card
2747,915,2024-09-29,3,Completed,PayPal
2748,481,2023-09-11,6,Completed,Debit
2749,930,2023-02-09,2,Returned,Debit
2750,848,2023-03-25,6,Completed,PayPal
2751,748,2023-04-18,1,Completed,PayPal
2752,872,2024-06-17,2,Completed,PayPal
2753,439,2023-12-13,2,Returned,Debit
2754,402,2024-10-16,6,Completed,PayPal
2755,546,2023-07-15,4,Completed,Credit Card
2756,345,2023-11-06,4,Cancelled,Debit
2757,893,2023-02-27,5,Completed,PayPal
2758,45,2023-04-11,1,Completed,Debit
2759,646,2023-09-06,4,Returned,Credit Card
2760,21,2024-01-31,6,Completed,Credit Card
2761,634,2023-12-03,4,Completed,PayPal
2762,70,2023-06-04,5,Completed,Debit
2763,864,2023-02-19,3,Completed,PayPal
2764,873,2023-10-15,5,Completed,Debit
2765,48,2023-11-23,2,Completed,PayPal
2766,491,2023-02-22,2,Returned,PayPal
2767,551,2024-04-25,4,Completed,Debit
2768,287,2024-08-05,4,Completed,Debit
2769,10,2024-08-03,5,Completed,Credit Card
2770,542,2023-03-20,5,Completed,Credit Card
2771,756,2024-12-26,6,Completed,Debit
2772,274,2024-09-09,1,Completed,Credit Card
2773,956,2023-08-02,6,Completed,Credit Card
2774,600,2024-04-10,2,Completed,Debit
2775,756,2023-05-18,6,Completed,Debit
2776,381,2023-08-07,5,Completed,Debit
2777,329,2023-04-27,6,Completed,PayPal
2778,479,2024-05-01,3,Completed,Debit
2779,15,2023-06-17,1,Returned,Debit
2780,516,2024-01-02,5,Completed,Debit
2781,191,2024-09-29,4,Completed,Credit Card
2782,168,2024-05-14,6,Completed,Debit
2783,521,2024-09-24,5,Completed,Credit Card
2784,621,2024-08-24,4,Completed,PayPal
2785,137,2024-03-09,4,Completed,Debit
2786,154,2024-07-24,2,Completed,Debit
2787,388,2023-04-13,2,Completed,Credit Card
2788,209,2023-02-24,5,Completed,PayPal
2789,272,2024-10-16,5,Completed,Debit
2790,143,2024-05-30,3,Returned,PayPal
2791,611,2023-03-28,1,Completed,PayPal
2792,889,2023-09-11,1,Completed,Debit
2793,820,2024-10-24,5,Completed,PayPal
2794,69,2023-07-29,2,Returned,PayPal
2795,247,2024-04-09,6,Completed,Debit
2796,261,2024-04-25,3,Completed,Credit Card
2797,788,2024-06-06,1,Completed,Debit
2798,79,2023-08-08,5,Completed,PayPal
2799,658,2024-08-31,2,Completed,Debit
2800,623,2024-03-26,2,Completed,Credit Card
2801,770,2023-10-07,2,Completed,PayPal
2802,605,2024-09-10,6,Completed,PayPal
2803,525,2024-11-10,4,Completed,Credit Card
2804,772,2023-07-14,6,Completed,Credit Card
2805,938,2023-10-13,2,Completed,PayPal
2806,621,2024-05-21,5,Completed,Credit Card
2807,330,2024-03-23,3,Completed,Debit
2808,189,2023-07-20,6,Completed,Credit Card
2809,95,2023-12-14,5,Completed,Debit
2810,617,2023-07-24,2,Cancelled,PayPal
2811,8,2024-05-15,3,Completed,PayPal
2812,67,2024-01-11,1,Completed,PayPal
2813,496,2024-04-20,1,Completed,PayPal
2814,191,2023-02-18,5,Returned,PayPal
2815,366,2023-04-11,3,Completed,Credit Card
2816,768,2024-01-04,5,Completed,Credit Card
2817,521,2024-10-20,3,Completed,PayPal
2818,990,2024-09-14,3,Completed,Credit Card
2819,117,2024-07-11,5,Cancelled,Credit Card
2820,267,2024-12-19,3,Completed,PayPal
2821,611,2024-05-01,6,Returned,Credit Card
2822,485,2023-10-27,2,Completed,PayPal
2823,509,2024-10-23,3,Completed,PayPal
2824,298,2023-08-07,6,Completed,PayPal
2825,909,2024-08-22,3,Completed,PayPal
2826,164,2024-07-13,6,Completed,Credit Card
2827,376,2024-04-09,5,Completed,Credit Card
2828,653,2023-11-15,1,Returned,Debit
2829,268,2024-08-20,4,Cancelled,Debit
2830,549,2024-06-13,3,Completed,PayPal
2831,74,2024-04-16,4,Completed,Debit
2832,508,2023-11-30,3,Completed,Credit Card
2833,73,2023-04-28,5,Completed,Credit Card
2834,308,2024-04-13,5,Completed,Debit
2835,199,2024-07-25,6,Completed,Debit
2836,130,2023-02-22,3,Returned,Credit Card
2837,758,2024-08-13,5,Completed,Debit
2838,824,2024-07-01,5,Completed,Credit Card
2839,572,2024-12-06,3,Completed,Credit Card
2840,791,2024-06-17,6,Completed,Debit
2841,615,2024-05-12,6,Completed,Debit
2842,808,2023-05-12,6,Completed,PayPal
2843,832,2024-09-05,6,Returned,PayPal
2844,487,2024-12-06,1,Completed,PayPal
2845,853,2024-12-16,3,Completed,PayPal
2846,151,2023-06-21,1,Completed,PayPal
2847,669,2023-06-18,5,Completed,Credit Card
2848,206,2024-08-31,1,Completed,Debit
2849,986,2023-09-16,6,Completed,Credit Card
2850,179,2023-11-08,5,Completed,PayPal
2851,197,2024-12-15,1,Completed,PayPal
2852,735,2024-04-06,1,Completed,Debit
2853,89,2023-03-12,3,Completed,Credit Card
2854,799,2024-07-03,1,Returned,PayPal
2855,434,2024-12-17,5,Completed,PayPal
2856,788,2024-11-24,6,Completed,PayPal
2857,748,2023-08-30,3,Completed,PayPal
2858,183,2023-11-29,1,Returned,Credit Card
2859,209,2023-04-27,3,Completed,Credit Card
2860,493,2024-03-03,4,Completed,PayPal
2861,130,2023-10-11,3,Completed,Credit Card
2862,665,2024-07-17,6,Returned,PayPal
2863,13,2024-02-16,4,Completed,Debit
2864,634,2024-04-19,4,Completed,Debit
2865,871,2023-03-05,3,Returned,Debit
2866,732,2023-10-18,5,Completed,Credit Card
2867,106,2023-09-22,6,Completed,PayPal
2868,375,2024-06-29,5,Completed,Debit
2869,582,2023-12-05,6,Completed,Debit
2870,707,2023-04-11,6,Completed,Credit Card
2871,698,2024-04-29,5,Returned,Credit Card
2872,99,2024-04-14,2,Completed,Debit
2873,594,2024-01-30,4,Completed,PayPal
2874,587,2024-05-26,3,Completed,PayPal
2875,886,2023-06-24,5,Cancelled,PayPal
2876,852,2023-02-24,5,Completed,Debit
2877,192,2024-03-31,3,Completed,Credit Card
2878,325,2023-07-25,4,Completed,PayPal
2879,979,2023-12-22,3,Completed,Debit
2880,726,2024-12-02,6,Completed,Debit
2881,827,2024-01-14,2,Completed,Credit Card
2882,956,2023-02-18,6,Completed,PayPal
2883,467,2023-03-16,2,Completed,Debit
2884,894,2023-07-05,3,Completed,PayPal
2885,367,2024-02-12,6,Completed,PayPal
2886,318,2024-03-08,4,Completed,PayPal
2887,144,2023-09-13,6,Completed,Debit
2888,384,2023-09-05,5,Completed,PayPal
2889,216,2024-08-21,2,Completed,Credit Card
2890,361,2023-03-03,2,Completed,Debit
2891,324,2023-03-31,4,Completed,Debit
2892,15,2024-01-19,2,Completed,PayPal
2893,217,2024-04-20,2,Completed,PayPal
2894,492,2023-09-23,4,Completed,PayPal
2895,951,2023-05-18,6,Completed,Debit
2896,547,2023-08-10,3,Completed,Credit Card
2897,183,2024-07-14,6,Completed,Credit Card
2898,270,2024-12-10,5,Completed,Debit
2899,945,2024-09-05,5,Completed,Credit Card
2900,467,2024-08-19,2,Cancelled,PayPal
2901,870,2023-10-03,5,Completed,Debit
2902,612,2023-04-17,3,Completed,Credit Card
2903,519,2024-07-31,2,Completed,Debit
2904,542,2023-10-25,5,Cancelled,Credit Card
2905,467,2023-12-14,1,Cancelled,Debit
2906,305,2023-06-01,1,Completed,Credit Card
2907,985,2023-02-25,1,Completed,Debit
2908,144,2024-04-07,1,Completed,Debit
2909,111,2023-07-10,6,Completed,Debit
2910,232,2024-09-18,1,Completed,Debit
2911,691,2023-05-25,2,Completed,Debit
2912,584,2024-06-16,4,Returned,PayPal
2913,722,2023-07-16,6,Completed,Debit
2914,732,2023-07-25,4,Completed,Debit
2915,592,2023-02-01,2,Completed,Debit
2916,500,2023-04-27,2,Completed,Credit Card
2917,595,2024-08-27,3,Completed,Debit
2918,554,2023-12-17,6,Completed,PayPal
2919,273,2024-03-07,4,Completed,Debit
2920,703,2024-02-17,1,Completed,Credit Card
2921,173,2024-10-09,2,Returned,Credit Card
2922,973,2023-12-15,1,Completed,Debit
2923,7,2023-10-08,4,Completed,Debit
2924,155,2024-07-09,6,Completed,Debit
2925,522,2024-12-06,5,Completed,Debit
2926,546,2024-08-08,5,Completed,Credit Card
2927,548,2024-10-15,2,Completed,Debit
2928,921,2023-10-14,3,Completed,Credit Card
2929,518,2023-12-04,1,Completed,Credit Card
2930,920,2023-06-24,2,Returned,PayPal
2931,914,2024-11-19,3,Completed,Credit Card
2932,215,2024-02-26,1,Completed,Debit
2933,134,2024-12-07,4,Completed,Debit
2934,285,2023-07-19,5,Completed,Debit
2935,126,2023-11-25,3,Completed,Debit
2936,921,2023-09-21,1,Completed,PayPal
2937,439,2023-10-29,2,Completed,PayPal
2938,849,2023-04-01,1,Completed,PayPal
2939,686,2023-11-23,2,Completed,PayPal
2940,152,2024-05-12,5,Completed,Credit Card
2941,331,2023-09-23,5,Completed,PayPal
2942,538,2024-12-08,1,Completed,Credit Card
2943,383,2023-09-22,1,Completed,Debit
2944,115,2024-02-03,2,Completed,Credit Card
2945,894,2024-12-26,2,Completed,Credit Card
2946,482,2023-09-20,3,Completed,PayPal
2947,284,2024-06-05,3,Cancelled,Debit
2948,899,2024-10-11,3,Completed,Debit
2949,75,2024-06-17,1,Completed,PayPal
2950,166,2024-09-14,6,Completed,Credit Card
2951,189,2024-02-16,6,Completed,PayPal
2952,78,2024-12-27,6,Completed,Credit Card
2953,947,2024-04-03,6,Completed,PayPal
2954,602,2024-12-28,3,Completed,PayPal
2955,688,2024-11-07,1,Completed,Debit
2956,21,2024-01-30,6,Completed,Debit
2957,566,2023-08-21,5,Completed,Debit
2958,184,2023-06-26,4,Completed,PayPal
2959,871,2024-10-31,5,Completed,Debit
2960,222,2024-05-02,1,Returned,Debit
2961,827,2023-06-15,1,Completed,PayPal
2962,328,2024-10-18,4,Completed,Debit
2963,179,2023-10-22,2,Completed,Credit Card
2964,788,2023-04-05,2,Completed,Debit
2965,112,2024-06-05,2,Completed,Credit Card
2966,736,2024-11-08,3,Cancelled,Debit
2967,726,2023-03-13,2,Completed,PayPal
2968,59,2023-11-23,3,Completed,PayPal
2969,327,2023-02-03,3,Completed,Debit
2970,905,2023-05-21,2,Completed,Credit Card
2971,621,2023-09-09,2,Completed,Debit
2972,897,2024-02-05,4,Completed,PayPal
2973,669,2024-02-03,6,Completed,Debit
2974,191,2024-04-11,4,Cancelled,PayPal
2975,200,2023-02-04,3,Completed,Credit Card
2976,312,2023-10-02,4,Completed,Credit Card
2977,708,2023-07-16,3,Completed,PayPal
2978,35,2023-02-26,1,Completed,Credit Card
2979,379,2024-03-01,3,Completed,PayPal
2980,387,2024-05-19,3,Completed,PayPal
2981,758,2023-02-17,4,Completed,PayPal
2982,237,2023-05-03,6,Completed,Debit
2983,616,2024-05-28,1,Completed,Credit Card
2984,519,2024-07-27,5,Completed,Debit
2985,283,2023-08-24,5,Completed,Debit
2986,1,2024-06-16,6,Completed,Credit Card
2987,731,2024-03-06,5,Completed,Debit
2988,464,2023-08-26,1,Completed,PayPal
2989,230,2024-10-11,2,Completed,Debit
2990,967,2023-06-26,1,Completed,PayPal
2991,172,2023-05-12,4,Completed,Credit Card
2992,87,2023-09-29,3,Completed,Debit
2993,553,2023-07-13,3,Returned,Credit Card
2994,123,2023-07-23,4,Completed,PayPal
2995,843,2024-06-16,4,Returned,Debit
2996,298,2024-07-31,3,Completed,PayPal
2997,885,2023-11-11,6,Returned,PayPal
2998,929,2024-01-25,2,Completed,PayPal
2999,690,2024-02-16,2,Completed,Credit Card
3000,575,2024-07-17,2,Returned,Credit Card
3001,484,2023-07-13,4,Completed,Credit Card
3002,165,2024-10-01,3,Completed,Debit
3003,699,2023-12-04,6,Completed,PayPal
3004,383,2024-01-05,3,Completed,Credit Card
3005,209,2023-03-27,3,Completed,PayPal
3006,739,2023-12-30,6,Completed,Credit Card
3007,432,2023-06-07,1,Completed,PayPal
3008,389,2023-10-01,6,Completed,Credit Card
3009,560,2024-09-22,1,Returned,Credit Card
3010,224,2024-03-15,5,Completed,Credit Card
3011,3,2024-06-17,1,Completed,Credit Card
3012,372,2024-09-26,2,Completed,PayPal
3013,687,2023-11-30,2,Returned,Credit Card
3014,446,2024-05-09,6,Completed,Credit Card
3015,611,2023-09-23,2,Completed,Credit Card
3016,116,2024-12-27,2,Completed,PayPal
3017,270,2023-03-10,5,Completed,Credit Card
3018,447,2023-06-19,2,Completed,PayPal
3019,368,2023-08-14,4,Completed,Debit
3020,253,2024-07-11,4,Completed,PayPal
3021,317,2024-11-08,4,Completed,Debit
3022,415,2023-02-01,1,Completed,Credit Card
3023,95,2024-08-14,6,Completed,Credit Card
3024,785,2023-05-07,6,Completed,PayPal
3025,892,2024-03-19,3,Completed,Credit Card
3026,24,2024-07-22,5,Completed,Credit Card
3027,628,2024-04-04,4,Completed,PayPal
3028,663,2023-09-23,4,Completed,Credit Card
3029,850,2024-01-15,2,Returned,Debit
3030,50,2024-05-26,4,Completed,Debit
3031,502,2024-03-02,2,Completed,Credit Card
3032,718,2024-01-17,2,Completed,Credit Card
3033,498,2024-03-22,3,Completed,Debit
3034,335,2023-03-23,1,Completed,Credit Card
3035,79,2023-04-22,2,Completed,Debit
3036,582,2023-03-08,2,Completed,PayPal
3037,27,2023-04-08,6,Completed,Debit
3038,271,2024-11-02,3,Completed,Credit Card
3039,562,2024-11-28,2,Completed,Credit Card
3040,804,2024-10-15,5,Completed,Debit
3041,247,2024-12-11,1,Completed,Debit
3042,776,2024-05-26,5,Completed,Credit Card
3043,591,2024-05-13,4,Completed,Credit Card
3044,387,2023-06-22,1,Cancelled,Credit Card
3045,702,2024-01-22,4,Completed,PayPal
3046,559,2024-05-16,6,Cancelled,PayPal
3047,973,2024-10-13,2,Completed,Debit
3048,361,2024-09-13,3,Completed,Debit
3049,866,2024-12-04,5,Returned,PayPal
3050,984,2024-04-14,4,Completed,PayPal
3051,488,2024-07-15,2,Completed,Debit
3052,352,2023-06-07,5,Returned,PayPal
3053,701,2023-08-24,5,Completed,Debit
3054,928,2023-03-01,6,Completed,Credit Card
3055,256,2024-04-20,6,Returned,Debit
3056,222,2024-05-09,4,Completed,PayPal
3057,884,2023-11-07,2,Completed,PayPal
3058,753,2023-07-01,3,Completed,PayPal
3059,781,2023-09-28,4,Completed,Debit
3060,1,2023-10-24,5,Completed,PayPal
3061,546,2024-12-25,5,Completed,Debit
3062,446,2023-05-16,1,Completed,Credit Card
3063,79,2024-04-08,2,Completed,Credit Card
3064,236,2024-06-11,1,Returned,PayPal
3065,334,2024-04-15,6,Completed,Debit
3066,889,2024-12-16,3,Completed,Debit
3067,349,2023-07-08,4,Completed,PayPal
3068,98,2023-07-22,5,Completed,Debit
3069,82,2024-06-08,2,Returned,PayPal
3070,502,2023-12-08,5,Completed,PayPal
3071,967,2024-03-09,6,Completed,Credit Card
